t[s],Relative error in y,vy[m/s],x[m],vx[m/s]
1.0809999999999917,0.0218818832356223,-4.661790068632213,7.1990805248427945,4.637526169912622
1.0819999999999916,0.021938569240878364,-4.671221104489307,7.203718051012707,4.637152610262946
1.0829999999999915,0.02199539690052243,-4.680651012933483,7.20835520362297,4.636778715657091
1.0839999999999914,0.022052366597870885,-4.690079792214434,7.212991982338627,4.636404485827812
1.0849999999999913,0.0221094787174118,-4.699507440581511,7.217628386824455,4.636029920509438
1.0859999999999912,0.022166733644793574,-4.708933956283728,7.222264416744964,4.635655019437864
1.086999999999991,0.022224131766843,-4.718359337569769,7.226900071764402,4.6352797823505485
1.087999999999991,0.022281673471557444,-4.727783582688002,7.231535351546753,4.634904208986511
1.0889999999999909,0.022339359148126018,-4.7372066898864835,7.236170255755739,4.634528299086326
1.0899999999999908,0.022397189186916036,-4.746628657412965,7.240804784054825,4.634152052392118
1.0909999999999906,0.02245516397949103,-4.756049483514905,7.245438936107218,4.633775468647556
1.0919999999999905,0.022513283918611186,-4.765469166439476,7.250072711575865,4.633398547597856
1.0929999999999904,0.02257154939823972,-4.77488770443357,7.254706110123463,4.6330212889897675
1.0939999999999903,0.022629960813542557,-4.78430509574381,7.259339131412452,4.632643692571578
1.0949999999999902,0.022688518560903575,-4.793721338616557,7.2639717751050235,4.632265758093101
1.09599999999999,0.02274722303791647,-4.803136431297918,7.268604040863116,4.631887485305677
1.09699999999999,0.022806074643401484,-4.812550372033752,7.273235928348422,4.63150887396217
1.0979999999999899,0.02286507377740295,-4.821963159069683,7.277867437222384,4.631129923816958
1.0989999999999898,0.022924220841200455,-4.831374790651101,7.2824985671462015,4.630750634625931
1.0999999999999897,0.022983516237308172,-4.840785265023176,7.287129317780828,4.630371006146492
1.1009999999999895,0.023042960369481127,-4.850194580430863,7.291759688786974,4.629991038137547
1.1019999999999894,0.023102553642725013,-4.859602735118909,7.296389679825111,4.6296107303594995
1.1029999999999893,0.023162296463295422,-4.869009727331863,7.3010192905554705,4.629230082574252
1.1039999999999892,0.023222189238706285,-4.878415555314083,7.305648520638044,4.628849094545199
1.104999999999989,0.023282232377735895,-4.887820217309743,7.31027736973259,4.628467766037223
1.105999999999989,0.023342426290427185,-4.897223711562841,7.314905837498626,4.628086096816689
